"model_instance","model","dataset","engine","speedup_vs_no_cache_mean","speedup_vs_no_cache_p95","energy_reduction_vs_no_cache_pct","idle_adjusted_energy_reduction_vs_no_cache_pct","hit_rate","reuse_successes","reused_prefix_tokens_total","wasted_compute_ratio","seeds"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","dolly","shadow_kv_plus","0.877359225920445","0.957482140315598","1.95682409931614","2.57575719702815","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","oasst1","shadow_kv","1.01222305986021","0.99452478019483","-1.47800477628274","14.1259015622014","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","oasst1","shadow_kv_plus","0.870892027182878","0.907902882058455","0.203538152273018","3.81604055084298","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","samsum","shadow_kv","0.979682095596564","0.982665181484032","-0.922539844011302","2.22656955359301","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","samsum","shadow_kv_plus","0.849532144899246","0.865635895303391","0.0655966896231037","1.65536693513218","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ultrachat","shadow_kv","1.03040377070228","1.00787555477022","-0.361485309457387","-7.40256066173287","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","ultrachat","shadow_kv_plus","0.882415676781109","0.83763169556257","1.41447957419815","-0.713952922624636","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","xsum","shadow_kv","1.03287410084269","0.974160545064941","-3.09715481798205","1.42832355045838","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-1_5B-Instruct","Qwen/Qwen2.5-1.5B-Instruct","xsum","shadow_kv_plus","0.858295703771845","0.80278244701511","-4.0479010240094","-0.721436657351947","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","ag_news","shadow_kv","0.998698380380942","1.01205374882808","2.45092530170718","5.21065448982903","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","ag_news","shadow_kv_plus","1.06220042289212","1.07413272575872","13.2802035276194","19.3681837528974","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","alpaca_eval","shadow_kv","1.0013089970577","0.983530962670836","-0.768388177750082","0.685758968397869","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","alpaca_eval","shadow_kv_plus","1.09240753126004","1.11099004621256","11.8329207726557","13.5975461277349","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","banking77","shadow_kv","1.02030166406246","0.984273897978079","-1.21459010310925","-0.818439975768879","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","banking77","shadow_kv_plus","1.08285512792937","1.0748550920235","10.5974307082365","12.5588913841465","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","cnn_dailymail","shadow_kv","1.00564235803258","0.995574547031257","-0.816471739213766","-0.833696862683143","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","cnn_dailymail","shadow_kv_plus","0.993009075772394","0.918694892677872","2.3497067769138","3.96014780544512","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","daily_dialog","shadow_kv","0.996284105991266","1.05004803835911","-3.53251955760386","-2.27005104130108","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","daily_dialog","shadow_kv_plus","1.07182047656635","1.02554875441272","10.9773439784527","12.7966726500036","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","dolly","shadow_kv","1.01434349935668","1.03261856809949","3.14922261466083","1.8816172158023","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","dolly","shadow_kv_plus","1.05340557064016","0.968187727051441","13.26197552871","10.535330781814","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","oasst1","shadow_kv","1.0260198641983","1.00863350908132","3.04983285996999","-0.970709753607743","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","oasst1","shadow_kv_plus","1.08883737338476","0.915102110066003","12.5612202045165","12.0105286356174","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","samsum","shadow_kv","0.990891438878474","0.97317927757963","2.27427887527544","1.30483921162792","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","samsum","shadow_kv_plus","1.03904041120551","0.999964832426604","8.28676739427975","9.03187829987907","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","ultrachat","shadow_kv","0.979803321369665","1.0277608386848","0.789608618863003","2.36057949911748","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","ultrachat","shadow_kv_plus","0.982428752517307","1.0417717851766","3.92541576542398","7.85199853664116","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","xsum","shadow_kv","1.02777590721436","0.997551611314328","0.997926075505645","0.217616199658399","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-14B-Instruct","Qwen/Qwen2.5-14B-Instruct","xsum","shadow_kv_plus","0.999031534047782","0.927924947422352","1.46531287632301","2.73071938211756","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","ag_news","shadow_kv","0.999767024221645","1.00809034612381","-1.20441865089087","0.773620378484119","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","ag_news","shadow_kv_plus","1.11572820071331","1.11648000531189","13.2464912406247","14.6427972745696","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","alpaca_eval","shadow_kv","1.00922745798668","1.00207795074541","2.68591195366547","1.33420888516766","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","alpaca_eval","shadow_kv_plus","1.12125877278925","1.16297777641612","13.9702892127875","13.9274516060482","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","banking77","shadow_kv","1.00739602050654","1.02275216290569","-0.693178734614611","1.07973120780039","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","banking77","shadow_kv_plus","1.15889730499142","1.15172392388123","12.3766051595399","15.0138579096714","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","cnn_dailymail","shadow_kv","0.999414191143805","0.994920522656096","1.37247813702444","-0.262785524097959","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","cnn_dailymail","shadow_kv_plus","1.05358717845255","0.975659679551232","7.1060290344786","7.58864671739771","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","daily_dialog","shadow_kv","0.993394328085254","1.0188788987509","-2.61567582437404","-1.41700859511591","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","daily_dialog","shadow_kv_plus","1.13938712336682","1.15186991003816","12.6575573622118","11.9409721668784","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","dolly","shadow_kv","1.00638704516587","1.03212454813401","-2.66123658968985","0.649128016042455","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","dolly","shadow_kv_plus","1.14892193690317","1.12784301126076","10.6376544316226","12.3224461164914","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","oasst1","shadow_kv","1.01489804269195","1.00246958787551","1.44343368316541","-0.131175633470115","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","oasst1","shadow_kv_plus","1.13320316569064","1.07859795617715","11.5532468091362","14.6994165964159","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","samsum","shadow_kv","0.972108650219039","1.00019295845109","-1.31292098597076","3.00504568987969","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","samsum","shadow_kv_plus","1.09260131616045","1.11059038748009","13.2803491376809","13.9572003751303","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","ultrachat","shadow_kv","1.01386305063011","1.00128153342469","-2.84381557086469","1.057980695609","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","ultrachat","shadow_kv_plus","1.07464500176211","1.1288491824437","7.11682854574904","13.1978228145722","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","xsum","shadow_kv","1.00299859998271","1.01156390465778","-0.599087228206414","-0.805300225643466","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-32B-Instruct","Qwen/Qwen2.5-32B-Instruct","xsum","shadow_kv_plus","1.08047861574311","1.03282956328683","7.1449773949883","8.11810487588618","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","ag_news","shadow_kv","1.01548940926504","0.9866051379813","2.99871202682759","6.79902288398718","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","ag_news","shadow_kv_plus","1.00037884871698","0.958832088349178","8.24143723430294","11.8695473703887","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","alpaca_eval","shadow_kv","0.985481568730862","0.997791897997646","3.15447808586895","1.0073958319584","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","alpaca_eval","shadow_kv_plus","0.99645876791024","0.980043110822308","9.57343525230748","11.9555442459274","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","banking77","shadow_kv","1.01452162603534","0.982407681422403","-0.326412619064628","-3.75202312501565","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","banking77","shadow_kv_plus","0.976943366315115","0.972344595434101","7.73231407968479","9.20111330577116","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","cnn_dailymail","shadow_kv","0.981309409763027","0.975822694666708","-1.51617855331564","-3.5508957428142","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","cnn_dailymail","shadow_kv_plus","0.833535823869826","0.806797131166138","-1.07346797305","-2.84436723527003","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","daily_dialog","shadow_kv","1.00550529453195","0.952019234990145","-0.961254068454345","0.865962893142586","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","daily_dialog","shadow_kv_plus","0.962691933214884","0.903502099099479","6.68369712030465","11.2239961041064","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","dolly","shadow_kv","0.987000787383905","0.959118470082008","1.81500059375963","6.63347529991448","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","dolly","shadow_kv_plus","0.994985565054461","0.930174014859732","8.50813722642658","11.836757515359","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","oasst1","shadow_kv","1.00632158390881","1.01777196579837","2.33692479077626","1.37611534720164","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","oasst1","shadow_kv_plus","0.981411567339509","1.00209042476404","5.28812789498965","8.53629854679194","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","samsum","shadow_kv","1.01622216261259","1.01187917057785","0.845954716503148","-2.82420282691691","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","samsum","shadow_kv_plus","0.979607553567913","0.990578739371672","4.69806522857365","7.95476616286939","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","ultrachat","shadow_kv","0.991271372401759","0.983898907608871","0.228889978469072","-0.201820117201568","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","ultrachat","shadow_kv_plus","0.958004437808169","0.892152969722644","-0.0873018535452365","2.33605354679099","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","xsum","shadow_kv","0.997438754488397","1.01423852248823","-3.05486641815627","-1.84141179682686","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-3B-Instruct","Qwen/Qwen2.5-3B-Instruct","xsum","shadow_kv_plus","0.881743180723604","0.837668669601157","-1.39535428776815","-0.501424849049733","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","ag_news","shadow_kv","0.993387234755763","0.995352240067456","-5.01666875730313","8.28078550383719","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","ag_news","shadow_kv_plus","1.01853747608464","1.04549397613756","7.0721563884733","27.7045866804438","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","alpaca_eval","shadow_kv","0.979864031137734","1.00185391598378","-3.71006601721083","-2.48625465373649","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","alpaca_eval","shadow_kv_plus","1.02794015135167","1.03918084368492","5.7327721053412","5.0267825090199","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","banking77","shadow_kv","1.01181617723259","1.01026604312528","-2.26513498383894","1.22273472300888","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","banking77","shadow_kv_plus","1.04004967424186","1.02917211699294","11.432154572722","17.410649416475","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","cnn_dailymail","shadow_kv","1.0111183800756","1.00385387019929","-0.0801758370766217","-0.375197672947026","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","cnn_dailymail","shadow_kv_plus","1.01357376806585","1.00575075573272","0.326077128490419","3.05749260348246","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","daily_dialog","shadow_kv","0.987156822716803","1.00012976470361","4.39259795377339","-0.566828629350045","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","daily_dialog","shadow_kv_plus","1.0076089013492","1.02629711498505","10.5102617587568","8.1887439831539","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","dolly","shadow_kv","1.00005366632636","0.9911949966314","1.8361258287294","-0.688582162211623","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","dolly","shadow_kv_plus","1.0317014465267","1.02508333446496","10.009323470445","8.56828589342378","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","oasst1","shadow_kv","1.03093377420556","1.00706819671755","-0.57770553219134","-1.70754557016893","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","oasst1","shadow_kv_plus","1.02504221164005","0.983705287594393","10.9657025609452","12.478441803569","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","samsum","shadow_kv","1.00037007245771","1.01201216610717","1.79767386616496","4.88828640099651","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","samsum","shadow_kv_plus","1.02207830661458","1.00718342308007","9.2951161965928","9.88339761916277","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","ultrachat","shadow_kv","1.00798920340448","1.03595103063287","-1.3790126354937","-0.0825995748955801","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","ultrachat","shadow_kv_plus","1.0242693109435","1.01566077569786","6.07737927524128","8.83218817134408","0.9921875","127","16256","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","xsum","shadow_kv","0.988729224347037","0.996617954726277","0.206471269527874","3.05081674907682","","","","","42;123;456;789;999"
"Qwen_Qwen2_5-7B-Instruct","Qwen/Qwen2.5-7B-Instruct","xsum","shadow_kv_plus","0.976546774121005","1.00298491368921","2.35252352940175","2.89522953480615","0.9921875","127","16256","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","ag_news","shadow_kv","0.972966582297091","0.982806183179825","-1.84576022958043","-3.96240318687431","","","","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","ag_news","shadow_kv_plus","0.858583268247183","0.895284809072666","-3.27038864580139","-7.72959298215759","0.9921875","127","16256","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","alpaca_eval","shadow_kv","1.00957300186073","0.962811194626017","-1.3949149620228","-6.59524448945895","","","","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","alpaca_eval","shadow_kv_plus","0.834337129165223","0.855897253986339","0.460186741202179","0.842253201616617","0.9921875","127","16256","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","banking77","shadow_kv","0.987925639780741","0.993146342645188","-0.419719823524937","-1.22399101380531","","","","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","banking77","shadow_kv_plus","0.871247557019862","0.909374471771569","-3.56676255081456","1.3686300662859","0.9921875","127","16256","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","cnn_dailymail","shadow_kv","0.998389951448379","1.00282143379075","-0.344520798071316","0.839509947389228","","","","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","cnn_dailymail","shadow_kv_plus","0.80844484651636","0.833213348044593","-11.979454018617","-14.4280799736484","0.9921875","127","16256","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","daily_dialog","shadow_kv","0.998612149349187","0.967023986192128","1.2158354353093","-3.84667569172822","","","","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","daily_dialog","shadow_kv_plus","0.822634359201246","0.826180397248558","-3.82737774076729","-5.00790254741294","0.9921875","127","16256","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","dolly","shadow_kv","1.01423240614094","0.995170739303072","-0.885906967529109","1.37222545725719","","","","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","dolly","shadow_kv_plus","0.870825533761284","0.8783571655017","-1.09189867768521","-8.85158221856394","0.9921875","127","16256","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","oasst1","shadow_kv","0.993602158367979","1.0164759882019","1.19347538394884","-3.82135543573518","","","","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","oasst1","shadow_kv_plus","0.849806094255701","0.84447250194989","-0.522465968838686","-7.00570412527938","0.9921875","127","16256","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","samsum","shadow_kv","0.99354643305298","0.971211238550665","-3.90023134510132","-9.49231374047263","","","","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","samsum","shadow_kv_plus","0.827633806734648","0.814463665333985","-11.0782614504602","-11.6061468095809","0.9921875","127","16256","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","ultrachat","shadow_kv","0.977097232886604","0.981904260098604","-3.07183518281765","-4.1193280918019","","","","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","ultrachat","shadow_kv_plus","0.779588047307226","0.812909158681728","-8.98670586334825","-9.74683924023025","0.9921875","127","16256","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","xsum","shadow_kv","1.03141802548211","1.00284633023683","-3.54092570436188","-1.80322026938222","","","","","42;123;456;789;999"
"TinyLlama_TinyLlama-1_1B-Chat-v1_0","TinyLlama/TinyLlama-1.1B-Chat-v1.0","xsum","shadow_kv_plus","0.816510267593515","0.81189798779822","-14.8125319313169","-15.6388550769497","0.9921875","127","16256","","42;123;456;789;999"
