engine,model,mode,seed,dataset,latency_ms,speedup,hit_rate,waste
reactive_prefix_cache,TinyLlama-1.1B,semantic,123,dolly,72.45,0.8767,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,123,oasst1,90.68,0.8787,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,123,samsum,98.03,0.88,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,123,ultrachat,153.4,0.8775,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,123,xsum,160.05,0.8778,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,456,ag_news,61.1,0.8894,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,456,alpaca_eval,56.6,0.7815,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,456,banking77,43.8,1.0228,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,456,cnn_dailymail,182.33,0.8801,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,456,daily_dialog,66.88,0.9903,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,456,dolly,58.55,0.9997,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,456,oasst1,74.4,0.9581,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,456,samsum,94.79,0.8746,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,456,ultrachat,154.78,0.8817,0.35,0.003
reactive_prefix_cache,TinyLlama-1.1B,semantic,456,xsum,148.69,0.8771,0.35,0.003
greedy_prefix_cache,Gemma-2B,raw,42,ag_news,96.24,0.8687,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,42,alpaca_eval,74.92,0.8692,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,42,banking77,76.21,0.874,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,42,cnn_dailymail,393.22,0.8702,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,42,daily_dialog,117.62,0.8701,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,42,dolly,117.6,0.8653,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,42,oasst1,127.58,0.8686,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,42,samsum,188.74,0.866,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,42,ultrachat,326.99,0.8701,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,42,xsum,329.06,0.869,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,123,ag_news,105.05,0.8699,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,123,alpaca_eval,76.31,0.87,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,123,banking77,76.57,0.8749,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,123,cnn_dailymail,394.06,0.8694,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,123,daily_dialog,120.12,0.876,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,123,dolly,126.51,0.8703,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,123,oasst1,150.3,0.8705,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,123,samsum,185.33,0.8635,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,123,ultrachat,330.29,0.8664,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,123,xsum,335.38,0.8664,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,456,ag_news,98.8,0.872,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,456,alpaca_eval,76.63,0.8675,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,456,banking77,75.59,0.8698,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,456,cnn_dailymail,386.13,0.8685,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,456,daily_dialog,134.05,0.8697,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,456,dolly,111.69,0.868,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,456,oasst1,135.22,0.8654,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,456,samsum,167.65,0.8671,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,456,ultrachat,332.9,0.8683,0.0,0.0
greedy_prefix_cache,Gemma-2B,raw,456,xsum,318.46,0.8686,0.0,0.0
greedy_prefix_cache,Gemma-2B,templated,42,ag_news,95.93,1.6076,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,42,alpaca_eval,74.92,1.6294,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,42,banking77,77.28,1.5148,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,42,cnn_dailymail,377.36,1.0923,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,42,daily_dialog,116.23,1.545,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,42,dolly,115.03,1.4147,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,42,oasst1,125.67,1.446,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,42,samsum,182.88,1.3438,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,42,ultrachat,315.03,1.1367,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,42,xsum,314.32,1.1568,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,123,ag_news,103.6,1.5733,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,123,alpaca_eval,76.59,1.6161,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,123,banking77,77.09,1.5531,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,123,cnn_dailymail,375.5,1.0943,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,123,daily_dialog,119.45,1.5352,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,123,dolly,123.24,1.3543,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,123,oasst1,146.22,1.3661,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,123,samsum,179.62,1.3679,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,123,ultrachat,317.2,1.1498,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,123,xsum,321.3,1.1455,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,456,ag_news,99.03,1.5727,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,456,alpaca_eval,76.91,1.566,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,456,banking77,76.47,1.5227,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,456,cnn_dailymail,370.59,1.1082,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,456,daily_dialog,130.27,1.4777,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,456,dolly,109.57,1.4252,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,456,oasst1,133.57,1.3856,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,456,samsum,164.4,1.3881,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,456,ultrachat,320.91,1.1313,0.6,0.0
greedy_prefix_cache,Gemma-2B,templated,456,xsum,302.9,1.142,0.6,0.0
greedy_prefix_cache,Gemma-2B,semantic,42,ag_news,97.48,1.0569,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,42,alpaca_eval,76.57,1.0122,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,42,banking77,78.23,1.0622,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,42,cnn_dailymail,435.82,0.8898,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,42,daily_dialog,121.22,1.0545,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,42,dolly,118.46,1.0415,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,42,oasst1,129.14,1.0554,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,42,samsum,187.87,1.0204,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,42,ultrachat,333.52,0.89,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,42,xsum,359.65,0.8899,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,123,ag_news,106.22,1.0632,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,123,alpaca_eval,79.85,0.99,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,123,banking77,77.93,1.0582,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,123,cnn_dailymail,426.49,0.889,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,123,daily_dialog,123.17,1.0557,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,123,dolly,127.48,1.0126,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,123,oasst1,152.64,1.0129,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,123,samsum,184.81,0.997,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,123,ultrachat,339.43,0.8899,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,123,xsum,333.92,0.991,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,456,ag_news,101.26,1.0348,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,456,alpaca_eval,77.82,1.0322,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,456,banking77,78.25,1.0323,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,456,cnn_dailymail,423.29,0.8904,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,456,daily_dialog,134.85,1.0514,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,456,dolly,115.57,0.997,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,456,oasst1,135.69,1.0225,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,456,samsum,168.7,1.0459,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,456,ultrachat,341.51,0.8901,0.35,0.0
greedy_prefix_cache,Gemma-2B,semantic,456,xsum,338.83,0.8901,0.35,0.0
greedy_prefix_cache,GPT-2,raw,42,ag_news,19.21,0.8413,0.0,0.0
greedy_prefix_cache,GPT-2,raw,42,alpaca_eval,21.46,0.8909,0.0,0.0
greedy_prefix_cache,GPT-2,raw,42,banking77,14.24,1.0298,0.0,0.0
greedy_prefix_cache,GPT-2,raw,42,cnn_dailymail,23.82,0.8621,0.0,0.0
greedy_prefix_cache,GPT-2,raw,42,daily_dialog,21.77,0.6769,0.0,0.0
greedy_prefix_cache,GPT-2,raw,42,dolly,22.77,0.8293,0.0,0.0
greedy_prefix_cache,GPT-2,raw,42,oasst1,19.82,0.9566,0.0,0.0
greedy_prefix_cache,GPT-2,raw,42,samsum,17.47,0.8622,0.0,0.0
greedy_prefix_cache,GPT-2,raw,42,ultrachat,20.23,0.9737,0.0,0.0
greedy_prefix_cache,GPT-2,raw,42,xsum,22.74,0.8874,0.0,0.0
greedy_prefix_cache,GPT-2,raw,123,ag_news,19.63,0.8424,0.0,0.0
greedy_prefix_cache,GPT-2,raw,123,alpaca_eval,16.99,0.9978,0.0,0.0
greedy_prefix_cache,GPT-2,raw,123,banking77,17.77,0.9396,0.0,0.0
greedy_prefix_cache,GPT-2,raw,123,cnn_dailymail,22.48,0.8788,0.0,0.0
greedy_prefix_cache,GPT-2,raw,123,daily_dialog,19.58,0.7877,0.0,0.0
greedy_prefix_cache,GPT-2,raw,123,dolly,21.27,0.8682,0.0,0.0
greedy_prefix_cache,GPT-2,raw,123,oasst1,22.46,0.8514,0.0,0.0
greedy_prefix_cache,GPT-2,raw,123,samsum,17.68,1.0638,0.0,0.0
greedy_prefix_cache,GPT-2,raw,123,ultrachat,21.88,0.8387,0.0,0.0
greedy_prefix_cache,GPT-2,raw,123,xsum,20.79,0.934,0.0,0.0
greedy_prefix_cache,GPT-2,raw,456,ag_news,18.63,0.8649,0.0,0.0
greedy_prefix_cache,GPT-2,raw,456,alpaca_eval,20.15,0.9006,0.0,0.0
greedy_prefix_cache,GPT-2,raw,456,banking77,13.89,1.0854,0.0,0.0
greedy_prefix_cache,GPT-2,raw,456,cnn_dailymail,26.06,0.8064,0.0,0.0
greedy_prefix_cache,GPT-2,raw,456,daily_dialog,14.8,0.9859,0.0,0.0
greedy_prefix_cache,GPT-2,raw,456,dolly,23.0,0.8455,0.0,0.0
greedy_prefix_cache,GPT-2,raw,456,oasst1,24.42,0.7736,0.0,0.0
greedy_prefix_cache,GPT-2,raw,456,samsum,18.87,1.0943,0.0,0.0
greedy_prefix_cache,GPT-2,raw,456,ultrachat,23.71,0.8598,0.0,0.0
greedy_prefix_cache,GPT-2,raw,456,xsum,22.29,0.9432,0.0,0.0
greedy_prefix_cache,GPT-2,templated,42,ag_news,15.72,1.2231,0.6,0.0
greedy_prefix_cache,GPT-2,templated,42,alpaca_eval,15.51,0.9638,0.6,0.0
greedy_prefix_cache,GPT-2,templated,42,banking77,17.8,1.0112,0.6,0.0
greedy_prefix_cache,GPT-2,templated,42,cnn_dailymail,24.92,0.9684,0.6,0.0
greedy_prefix_cache,GPT-2,templated,42,daily_dialog,23.49,0.8606,0.6,0.0
greedy_prefix_cache,GPT-2,templated,42,dolly,23.14,0.794,0.6,0.0
greedy_prefix_cache,GPT-2,templated,42,oasst1,23.38,0.8571,0.6,0.0
greedy_prefix_cache,GPT-2,templated,42,samsum,23.43,0.8906,0.6,0.0
greedy_prefix_cache,GPT-2,templated,42,ultrachat,22.17,0.9685,0.6,0.0
greedy_prefix_cache,GPT-2,templated,42,xsum,22.64,0.9566,0.6,0.0
greedy_prefix_cache,GPT-2,templated,123,ag_news,20.87,0.9173,0.6,0.0
greedy_prefix_cache,GPT-2,templated,123,alpaca_eval,22.46,0.7086,0.6,0.0
greedy_prefix_cache,GPT-2,templated,123,banking77,22.65,0.8359,0.6,0.0
greedy_prefix_cache,GPT-2,templated,123,cnn_dailymail,25.22,0.9424,0.6,0.0
greedy_prefix_cache,GPT-2,templated,123,daily_dialog,17.55,1.1095,0.6,0.0
greedy_prefix_cache,GPT-2,templated,123,dolly,19.0,1.0017,0.6,0.0
greedy_prefix_cache,GPT-2,templated,123,oasst1,20.01,1.0163,0.6,0.0
greedy_prefix_cache,GPT-2,templated,123,samsum,21.82,0.9099,0.6,0.0
greedy_prefix_cache,GPT-2,templated,123,ultrachat,23.89,0.9054,0.6,0.0
greedy_prefix_cache,GPT-2,templated,123,xsum,23.85,0.9106,0.6,0.0
greedy_prefix_cache,GPT-2,templated,456,ag_news,15.9,1.0554,0.6,0.0
greedy_prefix_cache,GPT-2,templated,456,alpaca_eval,25.05,0.84,0.6,0.0
greedy_prefix_cache,GPT-2,templated,456,banking77,24.32,0.8352,0.6,0.0
greedy_prefix_cache,GPT-2,templated,456,cnn_dailymail,25.04,0.9493,0.6,0.0
greedy_prefix_cache,GPT-2,templated,456,daily_dialog,21.29,0.9264,0.6,0.0
greedy_prefix_cache,GPT-2,templated,456,dolly,24.61,0.7591,0.6,0.0
greedy_prefix_cache,GPT-2,templated,456,oasst1,25.38,0.8131,0.6,0.0
greedy_prefix_cache,GPT-2,templated,456,samsum,24.69,0.7476,0.6,0.0
greedy_prefix_cache,GPT-2,templated,456,ultrachat,24.85,0.8836,0.6,0.0
greedy_prefix_cache,GPT-2,templated,456,xsum,27.65,0.7587,0.6,0.0
greedy_prefix_cache,GPT-2,semantic,42,ag_news,20.62,0.8891,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,42,alpaca_eval,22.28,0.771,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,42,banking77,22.07,0.8899,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,42,cnn_dailymail,24.19,0.8949,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,42,daily_dialog,14.95,1.3068,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,42,dolly,19.87,0.988,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,42,oasst1,16.96,1.0867,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,42,samsum,16.71,1.1617,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,42,ultrachat,23.23,0.8068,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,42,xsum,22.8,0.8495,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,123,ag_news,21.7,0.6954,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,123,alpaca_eval,14.85,1.1113,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,123,banking77,19.27,0.8908,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,123,cnn_dailymail,24.54,0.8868,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,123,daily_dialog,21.16,0.7743,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,123,dolly,20.78,0.6793,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,123,oasst1,22.57,0.8594,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,123,samsum,19.75,0.859,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,123,ultrachat,22.3,0.888,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,123,xsum,22.77,0.8825,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,456,ag_news,21.58,0.862,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,456,alpaca_eval,19.57,0.9635,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,456,banking77,14.28,1.1105,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,456,cnn_dailymail,25.14,0.8666,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,456,daily_dialog,23.28,0.7061,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,456,dolly,16.36,0.9992,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,456,oasst1,22.7,0.7893,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,456,samsum,22.83,0.8093,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,456,ultrachat,24.1,0.8178,0.35,0.0
greedy_prefix_cache,GPT-2,semantic,456,xsum,22.58,0.8388,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,42,ag_news,64.18,0.8684,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,42,alpaca_eval,54.52,0.8704,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,42,banking77,71.59,0.6834,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,42,cnn_dailymail,264.15,0.8705,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,42,daily_dialog,84.65,0.7997,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,42,dolly,81.39,0.8685,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,42,oasst1,95.55,0.8013,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,42,samsum,116.69,0.8718,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,42,ultrachat,207.85,0.8702,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,42,xsum,218.64,0.8702,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,123,ag_news,69.25,0.87,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,123,alpaca_eval,70.09,0.8002,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,123,banking77,71.62,0.6792,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,123,cnn_dailymail,263.02,0.8679,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,123,daily_dialog,79.5,0.8639,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,123,dolly,82.86,0.8695,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,123,oasst1,111.69,0.8684,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,123,samsum,117.77,0.8706,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,123,ultrachat,210.26,0.8693,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,123,xsum,221.94,0.8701,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,456,ag_news,64.91,0.8693,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,456,alpaca_eval,55.42,0.8638,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,456,banking77,56.92,0.8668,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,456,cnn_dailymail,260.68,0.8674,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,456,daily_dialog,84.7,0.8678,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,456,dolly,75.09,0.8741,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,456,oasst1,95.78,0.8685,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,456,samsum,107.55,0.8698,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,456,ultrachat,215.05,0.8681,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,raw,456,xsum,204.05,0.8677,0.0,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,42,ag_news,76.97,1.2067,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,42,alpaca_eval,57.41,1.3535,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,42,banking77,58.87,1.323,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,42,cnn_dailymail,257.19,1.0869,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,42,daily_dialog,78.57,1.3174,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,42,dolly,82.41,1.2607,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,42,oasst1,88.15,1.2649,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,42,samsum,119.8,1.2331,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,42,ultrachat,205.89,1.1232,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,42,xsum,215.72,1.1154,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,123,ag_news,70.65,1.384,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,123,alpaca_eval,74.97,1.0364,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,123,banking77,74.49,1.05,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,123,cnn_dailymail,255.67,1.09,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,123,daily_dialog,79.33,1.3446,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,123,dolly,95.59,1.1184,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,123,oasst1,114.63,1.1328,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,123,samsum,117.12,1.2497,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,123,ultrachat,205.47,1.1415,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,123,xsum,217.01,1.1311,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,456,ag_news,76.67,1.2317,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,456,alpaca_eval,65.43,1.1656,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,456,banking77,58.9,1.3179,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,456,cnn_dailymail,254.67,1.0846,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,456,daily_dialog,83.98,1.3215,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,456,dolly,77.07,1.2743,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,456,oasst1,95.22,1.2598,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,456,samsum,106.6,1.2981,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,456,ultrachat,209.99,1.1216,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,templated,456,xsum,201.84,1.1207,0.6,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,42,ag_news,67.8,0.9883,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,42,alpaca_eval,76.72,0.7279,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,42,banking77,60.89,0.8602,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,42,cnn_dailymail,285.03,0.8877,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,42,daily_dialog,88.7,0.9086,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,42,dolly,96.82,0.7881,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,42,oasst1,91.66,0.9796,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,42,samsum,132.07,0.8895,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,42,ultrachat,223.3,0.8893,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,42,xsum,230.97,0.8906,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,123,ag_news,72.65,1.0412,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,123,alpaca_eval,61.48,0.894,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,123,banking77,76.38,0.8125,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,123,cnn_dailymail,283.37,0.8902,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,123,daily_dialog,81.88,1.0047,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,123,dolly,87.73,0.922,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,123,oasst1,114.25,0.9172,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,123,samsum,131.16,0.8871,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,123,ultrachat,223.08,0.8892,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,123,xsum,236.91,0.8918,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,456,ag_news,68.78,1.0016,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,456,alpaca_eval,60.39,1.0769,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,456,banking77,79.65,0.6578,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,456,cnn_dailymail,279.24,0.8897,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,456,daily_dialog,88.23,1.0035,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,456,dolly,79.63,0.9987,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,456,oasst1,98.84,0.9585,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,456,samsum,115.27,0.9394,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,456,ultrachat,226.04,0.8894,0.35,0.0
greedy_prefix_cache,Qwen2.5-1.5B,semantic,456,xsum,216.36,0.8903,0.35,0.0
greedy_prefix_cache,TinyLlama-1.1B,raw,42,ag_news,52.48,0.8706,0.0,0.0
greedy_prefix_cache,TinyLlama-1.1B,raw,42,alpaca_eval,39.93,0.8699,0.0,0.0
greedy_prefix_cache,TinyLlama-1.1B,raw,42,banking77,43.97,0.7821,0.0,0.0
greedy_prefix_cache,TinyLlama-1.1B,raw,42,cnn_dailymail,176.04,0.8708,0.0,0.0
greedy_prefix_cache,TinyLlama-1.1B,raw,42,daily_dialog,60.03,0.8797,0.0,0.0
